DEVICE_NAME,PORT,PROTOCOL,METRIC_NAME,METRIC_VALUE,TIMESTAMP
R0015,7055,TCP,OUTGOING_CONNECTIONS,11,2020-08-16 03:29:09.918881+00:00
R0015,7055,TCP,INCOMING_BYTES,1215,2020-08-16 03:29:09.918881+00:00
R0015,7055,TCP,OUTGOING_BYTES,757,2020-08-16 03:29:09.918881+00:00
R0013,7058,TCP,INCOMING_CONNECTIONS,23,2020-08-16 03:29:09.918881+00:00
R0013,7058,TCP,OUTGOING_CONNECTIONS,14,2020-08-16 03:29:09.918881+00:00
R0013,7058,TCP,INCOMING_BYTES,1415,2020-08-16 03:29:09.918881+00:00
R0013,7058,TCP,OUTGOING_BYTES,985,2020-08-16 03:29:09.918881+00:00
R0014,7052,TCP,INCOMING_CONNECTIONS,23,2020-08-16 03:29:09.918881+00:00
R0014,7052,TCP,OUTGOING_CONNECTIONS,11,2020-08-16 03:29:09.918881+00:00
R0014,7052,TCP,INCOMING_BYTES,1039,2020-08-16 03:29:09.918881+00:00
R0014,7052,TCP,OUTGOING_BYTES,846,2020-08-16 03:29:09.918881+00:00
R0019,7054,TCP,INCOMING_CONNECTIONS,27,2020-08-16 03:30:09.918881+00:00
R0019,7054,TCP,OUTGOING_CONNECTIONS,13,2020-08-16 03:30:09.918881+00:00
R0019,7054,TCP,INCOMING_BYTES,1267,2020-08-16 03:30:09.918881+00:00
R0019,7054,TCP,OUTGOING_BYTES,651,2020-08-16 03:30:09.918881+00:00
R0012,7052,TCP,INCOMING_CONNECTIONS,29,2020-08-16 03:30:09.918881+00:00
R0012,7052,TCP,OUTGOING_CONNECTIONS,13,2020-08-16 03:30:09.918881+00:00
R0012,7052,TCP,INCOMING_BYTES,1489,2020-08-16 03:30:09.918881+00:00
R0012,7052,TCP,OUTGOING_BYTES,956,2020-08-16 03:30:09.918881+00:00
R0011,7055,TCP,INCOMING_CONNECTIONS,38,2020-08-16 03:30:09.918881+00:00
R0011,7055,TCP,OUTGOING_CONNECTIONS,26,2020-08-16 03:30:09.918881+00:00
R0011,7055,TCP,INCOMING_BYTES,1303,2020-08-16 03:30:09.918881+00:00
R0011,7055,TCP,OUTGOING_BYTES,642,2020-08-16 03:30:09.918881+00:00
R0013,7051,TCP,INCOMING_CONNECTIONS,25,2020-08-16 03:31:09.918881+00:00
R0013,7051,TCP,OUTGOING_CONNECTIONS,12,2020-08-16 03:31:09.918881+00:00
R0013,7051,TCP,INCOMING_BYTES,1489,2020-08-16 03:31:09.918881+00:00
R0013,7051,TCP,OUTGOING_BYTES,517,2020-08-16 03:31:09.918881+00:00
R0015,7059,TCP,INCOMING_CONNECTIONS,37,2020-08-16 03:31:09.918881+00:00
R0015,7059,TCP,OUTGOING_CONNECTIONS,20,2020-08-16 03:31:09.918881+00:00
R0015,7059,TCP,INCOMING_BYTES,1048,2020-08-16 03:31:09.918881+00:00
R0015,7059,TCP,OUTGOING_BYTES,928,2020-08-16 03:31:09.918881+00:00
R0011,7052,TCP,INCOMING_CONNECTIONS,27,2020-08-16 03:32:09.918881+00:00
R0011,7052,TCP,OUTGOING_CONNECTIONS,27,2020-08-16 03:32:09.918881+00:00
R0011,7052,TCP,INCOMING_BYTES,1089,2020-08-16 03:32:09.918881+00:00
R0011,7052,TCP,OUTGOING_BYTES,775,2020-08-16 03:32:09.918881+00:00
R0010,7054,TCP,INCOMING_CONNECTIONS,39,2020-08-16 03:32:09.918881+00:00
R0010,7054,TCP,OUTGOING_CONNECTIONS,18,2020-08-16 03:32:09.918881+00:00
R0010,7054,TCP,INCOMING_BYTES,1374,2020-08-16 03:32:09.918881+00:00
R0010,7054,TCP,OUTGOING_BYTES,763,2020-08-16 03:32:09.918881+00:00
R0012,7059,TCP,INCOMING_CONNECTIONS,34,2020-08-16 03:33:09.918881+00:00
R0012,7059,TCP,OUTGOING_CONNECTIONS,12,2020-08-16 03:33:09.918881+00:00
R0012,7059,TCP,INCOMING_BYTES,1179,2020-08-16 03:33:09.918881+00:00
R0012,7059,TCP,OUTGOING_BYTES,904,2020-08-16 03:33:09.918881+00:00
R0013,7058,TCP,INCOMING_CONNECTIONS,23,2020-08-16 03:33:09.918881+00:00
R0013,7058,TCP,OUTGOING_CONNECTIONS,11,2020-08-16 03:33:09.918881+00:00
R0013,7058,TCP,INCOMING_BYTES,1325,2020-08-16 03:33:09.918881+00:00
R0013,7058,TCP,OUTGOING_BYTES,592,2020-08-16 03:33:09.918881+00:00
R0011,7054,TCP,INCOMING_CONNECTIONS,20,2020-08-16 03:33:09.918881+00:00
R0011,7054,TCP,OUTGOING_CONNECTIONS,11,2020-08-16 03:33:09.918881+00:00
R0011,7054,TCP,INCOMING_BYTES,1203,2020-08-16 03:33:09.918881+00:00
R0011,7054,TCP,OUTGOING_BYTES,886,2020-08-16 03:33:09.918881+00:00
R0011,7051,TCP,INCOMING_CONNECTIONS,24,2020-08-16 03:34:09.918881+00:00
R0011,7051,TCP,OUTGOING_CONNECTIONS,28,2020-08-16 03:34:09.918881+00:00
R0011,7051,TCP,INCOMING_BYTES,1180,2020-08-16 03:34:09.918881+00:00
R0011,7051,TCP,OUTGOING_BYTES,553,2020-08-16 03:34:09.918881+00:00
R0010,7055,TCP,INCOMING_CONNECTIONS,33,2020-08-16 03:34:09.918881+00:00
R0010,7055,TCP,OUTGOING_CONNECTIONS,23,2020-08-16 03:34:09.918881+00:00
R0010,7055,TCP,INCOMING_BYTES,1365,2020-08-16 03:34:09.918881+00:00
R0010,7055,TCP,OUTGOING_BYTES,747,2020-08-16 03:34:09.918881+00:00
R0016,7051,TCP,INCOMING_CONNECTIONS,22,2020-08-16 03:34:09.918881+00:00
R0016,7051,TCP,OUTGOING_CONNECTIONS,17,2020-08-16 03:34:09.918881+00:00
R0016,7051,TCP,INCOMING_BYTES,1489,2020-08-16 03:34:09.918881+00:00
R0016,7051,TCP,OUTGOING_BYTES,891,2020-08-16 03:34:09.918881+00:00
R0013,7057,TCP,INCOMING_CONNECTIONS,35,2020-08-16 03:35:09.918881+00:00
R0013,7057,TCP,OUTGOING_CONNECTIONS,19,2020-08-16 03:35:09.918881+00:00
R0013,7057,TCP,INCOMING_BYTES,1003,2020-08-16 03:35:09.918881+00:00
R0013,7057,TCP,OUTGOING_BYTES,908,2020-08-16 03:35:09.918881+00:00
R0019,7054,TCP,INCOMING_CONNECTIONS,23,2020-08-16 03:35:09.918881+00:00
R0019,7054,TCP,OUTGOING_CONNECTIONS,14,2020-08-16 03:35:09.918881+00:00
R0019,7054,TCP,INCOMING_BYTES,1293,2020-08-16 03:35:09.918881+00:00
R0019,7054,TCP,OUTGOING_BYTES,613,2020-08-16 03:35:09.918881+00:00
R0011,7057,TCP,INCOMING_CONNECTIONS,26,2020-08-16 03:35:09.918881+00:00
R0011,7057,TCP,OUTGOING_CONNECTIONS,12,2020-08-16 03:35:09.918881+00:00
R0011,7057,TCP,INCOMING_BYTES,1400,2020-08-16 03:35:09.918881+00:00
R0011,7057,TCP,OUTGOING_BYTES,839,2020-08-16 03:35:09.918881+00:00
R0018,7054,TCP,INCOMING_CONNECTIONS,34,2020-08-16 03:35:09.918881+00:00
R0018,7054,TCP,OUTGOING_CONNECTIONS,12,2020-08-16 03:35:09.918881+00:00
R0018,7054,TCP,INCOMING_BYTES,1048,2020-08-16 03:35:09.918881+00:00
R0018,7054,TCP,OUTGOING_BYTES,986,2020-08-16 03:35:09.918881+00:00
R0014,7054,TCP,INCOMING_CONNECTIONS,20,2020-08-16 03:35:09.918881+00:00
R0014,7054,TCP,OUTGOING_CONNECTIONS,29,2020-08-16 03:35:09.918881+00:00
R0014,7054,TCP,INCOMING_BYTES,1040,2020-08-16 03:35:09.918881+00:00
R0014,7054,TCP,OUTGOING_BYTES,809,2020-08-16 03:35:09.918881+00:00
R0011,7057,TCP,INCOMING_CONNECTIONS,28,2020-08-16 03:36:09.918881+00:00
R0011,7057,TCP,OUTGOING_CONNECTIONS,24,2020-08-16 03:36:09.918881+00:00
R0011,7057,TCP,INCOMING_BYTES,1125,2020-08-16 03:36:09.918881+00:00
R0011,7057,TCP,OUTGOING_BYTES,934,2020-08-16 03:36:09.918881+00:00
R0014,7058,TCP,INCOMING_CONNECTIONS,36,2020-08-16 03:36:09.918881+00:00
R0014,7058,TCP,OUTGOING_CONNECTIONS,13,2020-08-16 03:36:09.918881+00:00
R0014,7058,TCP,INCOMING_BYTES,1456,2020-08-16 03:36:09.918881+00:00
R0014,7058,TCP,OUTGOING_BYTES,909,2020-08-16 03:36:09.918881+00:00
R0011,7050,TCP,INCOMING_CONNECTIONS,22,2020-08-16 03:36:09.918881+00:00
R0011,7050,TCP,OUTGOING_CONNECTIONS,11,2020-08-16 03:36:09.918881+00:00
R0011,7050,TCP,INCOMING_BYTES,1198,2020-08-16 03:36:09.918881+00:00
R0011,7050,TCP,OUTGOING_BYTES,574,2020-08-16 03:36:09.918881+00:00
R0016,7056,TCP,INCOMING_CONNECTIONS,22,2020-08-16 03:36:09.918881+00:00
R0016,7056,TCP,OUTGOING_CONNECTIONS,23,2020-08-16 03:36:09.918881+00:00
R0016,7056,TCP,INCOMING_BYTES,1025,2020-08-16 03:36:09.918881+00:00
R0016,7056,TCP,OUTGOING_BYTES,989,2020-08-16 03:36:09.918881+00:00
R0013,7052,TCP,INCOMING_CONNECTIONS,34,2020-08-16 03:36:09.918881+00:00
R0013,7052,TCP,OUTGOING_CONNECTIONS,15,2020-08-16 03:36:09.918881+00:00
R0013,7052,TCP,INCOMING_BYTES,1410,2020-08-16 03:36:09.918881+00:00
R0013,7052,TCP,OUTGOING_BYTES,814,2020-08-16 03:36:09.918881+00:00
R0017,7052,TCP,INCOMING_CONNECTIONS,29,2020-08-16 03:37:09.918881+00:00
R0017,7052,TCP,OUTGOING_CONNECTIONS,18,2020-08-16 03:37:09.918881+00:00
R0017,7052,TCP,INCOMING_BYTES,1222,2020-08-16 03:37:09.918881+00:00
R0017,7052,TCP,OUTGOING_BYTES,642,2020-08-16 03:37:09.918881+00:00
R0016,7051,TCP,INCOMING_CONNECTIONS,39,2020-08-16 03:37:09.918881+00:00
R0016,7051,TCP,OUTGOING_CONNECTIONS,23,2020-08-16 03:37:09.918881+00:00
R0016,7051,TCP,INCOMING_BYTES,1380,2020-08-16 03:37:09.918881+00:00
R0016,7051,TCP,OUTGOING_BYTES,897,2020-08-16 03:37:09.918881+00:00
R0017,7051,TCP,INCOMING_CONNECTIONS,33,2020-08-16 03:37:09.918881+00:00
R0017,7051,TCP,OUTGOING_CONNECTIONS,22,2020-08-16 03:37:09.918881+00:00
R0017,7051,TCP,INCOMING_BYTES,1376,2020-08-16 03:37:09.918881+00:00
R0017,7051,TCP,OUTGOING_BYTES,697,2020-08-16 03:37:09.918881+00:00
R0013,7057,TCP,INCOMING_CONNECTIONS,31,2020-08-16 03:37:09.918881+00:00
R0013,7057,TCP,OUTGOING_CONNECTIONS,25,2020-08-16 03:37:09.918881+00:00
R0013,7057,TCP,INCOMING_BYTES,1498,2020-08-16 03:37:09.918881+00:00
R0013,7057,TCP,OUTGOING_BYTES,727,2020-08-16 03:37:09.918881+00:00
R0019,7051,TCP,INCOMING_CONNECTIONS,26,2020-08-16 03:38:09.918881+00:00
R0019,7051,TCP,OUTGOING_CONNECTIONS,13,2020-08-16 03:38:09.918881+00:00
R0019,7051,TCP,INCOMING_BYTES,1080,2020-08-16 03:38:09.918881+00:00
R0019,7051,TCP,OUTGOING_BYTES,518,2020-08-16 03:38:09.918881+00:00
R0018,7054,TCP,INCOMING_CONNECTIONS,35,2020-08-16 03:38:09.918881+00:00
R0018,7054,TCP,OUTGOING_CONNECTIONS,11,2020-08-16 03:38:09.918881+00:00
R0018,7054,TCP,INCOMING_BYTES,1002,2020-08-16 03:38:09.918881+00:00
R0018,7054,TCP,OUTGOING_BYTES,577,2020-08-16 03:38:09.918881+00:00
R0011,7051,TCP,INCOMING_CONNECTIONS,30,2020-08-16 03:38:09.918881+00:00
R0011,7051,TCP,OUTGOING_CONNECTIONS,26,2020-08-16 03:38:09.918881+00:00
R0011,7051,TCP,INCOMING_BYTES,1331,2020-08-16 03:38:09.918881+00:00
R0011,7051,TCP,OUTGOING_BYTES,728,2020-08-16 03:38:09.918881+00:00
R0010,7059,TCP,INCOMING_CONNECTIONS,25,2020-08-16 03:38:09.918881+00:00
R0010,7059,TCP,OUTGOING_CONNECTIONS,13,2020-08-16 03:38:09.918881+00:00
R0010,7059,TCP,INCOMING_BYTES,1435,2020-08-16 03:38:09.918881+00:00
R0010,7059,TCP,OUTGOING_BYTES,682,2020-08-16 03:38:09.918881+00:00
R0010,7054,TCP,INCOMING_CONNECTIONS,27,2020-08-16 03:39:09.918881+00:00
R0010,7054,TCP,OUTGOING_CONNECTIONS,14,2020-08-16 03:39:09.918881+00:00
R0010,7054,TCP,INCOMING_BYTES,1349,2020-08-16 03:39:09.918881+00:00
R0010,7054,TCP,OUTGOING_BYTES,801,2020-08-16 03:39:09.918881+00:00
R0011,7054,TCP,INCOMING_CONNECTIONS,36,2020-08-16 03:39:09.918881+00:00
R0011,7054,TCP,OUTGOING_CONNECTIONS,21,2020-08-16 03:39:09.918881+00:00
R0011,7054,TCP,INCOMING_BYTES,1016,2020-08-16 03:39:09.918881+00:00
R0011,7054,TCP,OUTGOING_BYTES,554,2020-08-16 03:39:09.918881+00:00
R0012,7059,TCP,INCOMING_CONNECTIONS,23,2020-08-16 03:40:09.918881+00:00
R0012,7059,TCP,OUTGOING_CONNECTIONS,13,2020-08-16 03:40:09.918881+00:00
R0012,7059,TCP,INCOMING_BYTES,1032,2020-08-16 03:40:09.918881+00:00
R0012,7059,TCP,OUTGOING_BYTES,770,2020-08-16 03:40:09.918881+00:00
R0016,7055,TCP,INCOMING_CONNECTIONS,35,2020-08-16 03:40:09.918881+00:00
R0016,7055,TCP,OUTGOING_CONNECTIONS,13,2020-08-16 03:40:09.918881+00:00
R0016,7055,TCP,INCOMING_BYTES,1447,2020-08-16 03:40:09.918881+00:00
R0016,7055,TCP,OUTGOING_BYTES,612,2020-08-16 03:40:09.918881+00:00
R0017,7058,TCP,INCOMING_CONNECTIONS,33,2020-08-16 03:40:09.918881+00:00
R0017,7058,TCP,OUTGOING_CONNECTIONS,23,2020-08-16 03:40:09.918881+00:00
R0017,7058,TCP,INCOMING_BYTES,1105,2020-08-16 03:40:09.918881+00:00
R0017,7058,TCP,OUTGOING_BYTES,952,2020-08-16 03:40:09.918881+00:00
R0017,7055,TCP,INCOMING_CONNECTIONS,37,2020-08-16 03:41:09.918881+00:00
R0017,7055,TCP,OUTGOING_CONNECTIONS,14,2020-08-16 03:41:09.918881+00:00
R0017,7055,TCP,INCOMING_BYTES,1483,2020-08-16 03:41:09.918881+00:00
R0017,7055,TCP,OUTGOING_BYTES,906,2020-08-16 03:41:09.918881+00:00
R0010,7056,TCP,INCOMING_CONNECTIONS,31,2020-08-16 03:41:09.918881+00:00
R0010,7056,TCP,OUTGOING_CONNECTIONS,25,2020-08-16 03:41:09.918881+00:00
R0010,7056,TCP,INCOMING_BYTES,1025,2020-08-16 03:41:09.918881+00:00
R0010,7056,TCP,OUTGOING_BYTES,735,2020-08-16 03:41:09.918881+00:00
R0019,7051,TCP,INCOMING_CONNECTIONS,21,2020-08-16 03:42:09.918881+00:00
R0019,7051,TCP,OUTGOING_CONNECTIONS,29,2020-08-16 03:42:09.918881+00:00
R0019,7051,TCP,INCOMING_BYTES,1461,2020-08-16 03:42:09.918881+00:00
R0019,7051,TCP,OUTGOING_BYTES,839,2020-08-16 03:42:09.918881+00:00
R0013,7054,TCP,INCOMING_CONNECTIONS,36,2020-08-16 03:42:09.918881+00:00
R0013,7054,TCP,OUTGOING_CONNECTIONS,20,2020-08-16 03:42:09.918881+00:00
R0013,7054,TCP,INCOMING_BYTES,1470,2020-08-16 03:42:09.918881+00:00
R0013,7054,TCP,OUTGOING_BYTES,731,2020-08-16 03:42:09.918881+00:00
R0011,7058,TCP,INCOMING_CONNECTIONS,37,2020-08-16 03:43:09.918881+00:00
R0011,7058,TCP,OUTGOING_CONNECTIONS,15,2020-08-16 03:43:09.918881+00:00
R0011,7058,TCP,INCOMING_BYTES,1127,2020-08-16 03:43:09.918881+00:00
R0011,7058,TCP,OUTGOING_BYTES,552,2020-08-16 03:43:09.918881+00:00
R0016,7054,TCP,INCOMING_CONNECTIONS,27,2020-08-16 03:43:09.918881+00:00
R0016,7054,TCP,OUTGOING_CONNECTIONS,19,2020-08-16 03:43:09.918881+00:00
R0016,7054,TCP,INCOMING_BYTES,1017,2020-08-16 03:43:09.918881+00:00
R0016,7054,TCP,OUTGOING_BYTES,564,2020-08-16 03:43:09.918881+00:00
R0013,7055,TCP,INCOMING_CONNECTIONS,30,2020-08-16 03:43:09.918881+00:00
R0013,7055,TCP,OUTGOING_CONNECTIONS,11,2020-08-16 03:43:09.918881+00:00
R0013,7055,TCP,INCOMING_BYTES,1000,2020-08-16 03:43:09.918881+00:00
R0013,7055,TCP,OUTGOING_BYTES,625,2020-08-16 03:43:09.918881+00:00
R0014,7051,TCP,INCOMING_CONNECTIONS,25,2020-08-16 03:43:09.918881+00:00
R0014,7051,TCP,OUTGOING_CONNECTIONS,21,2020-08-16 03:43:09.918881+00:00
R0014,7051,TCP,INCOMING_BYTES,1330,2020-08-16 03:43:09.918881+00:00
R0014,7051,TCP,OUTGOING_BYTES,911,2020-08-16 03:43:09.918881+00:00
R0010,7055,TCP,INCOMING_CONNECTIONS,24,2020-08-16 03:43:09.918881+00:00
R0010,7055,TCP,OUTGOING_CONNECTIONS,15,2020-08-16 03:43:09.918881+00:00
R0010,7055,TCP,INCOMING_BYTES,1358,2020-08-16 03:43:09.918881+00:00
R0010,7055,TCP,OUTGOING_BYTES,512,2020-08-16 03:43:09.918881+00:00
R0012,7058,TCP,INCOMING_CONNECTIONS,34,2020-08-16 03:44:09.918881+00:00
R0012,7058,TCP,OUTGOING_CONNECTIONS,20,2020-08-16 03:44:09.918881+00:00
R0012,7058,TCP,INCOMING_BYTES,1392,2020-08-16 03:44:09.918881+00:00
R0012,7058,TCP,OUTGOING_BYTES,657,2020-08-16 03:44:09.918881+00:00
R0014,7052,TCP,INCOMING_CONNECTIONS,28,2020-08-16 03:44:09.918881+00:00
R0014,7052,TCP,OUTGOING_CONNECTIONS,19,2020-08-16 03:44:09.918881+00:00
R0014,7052,TCP,INCOMING_BYTES,1081,2020-08-16 03:44:09.918881+00:00
R0014,7052,TCP,OUTGOING_BYTES,974,2020-08-16 03:44:09.918881+00:00
R0016,7054,TCP,INCOMING_CONNECTIONS,31,2020-08-16 03:44:09.918881+00:00
R0016,7054,TCP,OUTGOING_CONNECTIONS,25,2020-08-16 03:44:09.918881+00:00
R0016,7054,TCP,INCOMING_BYTES,1129,2020-08-16 03:44:09.918881+00:00
R0016,7054,TCP,OUTGOING_BYTES,736,2020-08-16 03:44:09.918881+00:00
R0017,7053,TCP,INCOMING_CONNECTIONS,27,2020-08-16 03:44:09.918881+00:00
R0017,7053,TCP,OUTGOING_CONNECTIONS,17,2020-08-16 03:44:09.918881+00:00
R0017,7053,TCP,INCOMING_BYTES,1277,2020-08-16 03:44:09.918881+00:00
R0017,7053,TCP,OUTGOING_BYTES,531,2020-08-16 03:44:09.918881+00:00
R0013,7051,TCP,INCOMING_CONNECTIONS,34,2020-08-16 03:45:09.918881+00:00
R0013,7051,TCP,OUTGOING_CONNECTIONS,17,2020-08-16 03:45:09.918881+00:00
R0013,7051,TCP,INCOMING_BYTES,1413,2020-08-16 03:45:09.918881+00:00
R0013,7051,TCP,OUTGOING_BYTES,673,2020-08-16 03:45:09.918881+00:00
R0019,7058,TCP,INCOMING_CONNECTIONS,28,2020-08-16 03:45:09.918881+00:00
R0019,7058,TCP,OUTGOING_CONNECTIONS,16,2020-08-16 03:45:09.918881+00:00
R0019,7058,TCP,INCOMING_BYTES,1334,2020-08-16 03:45:09.918881+00:00
R0019,7058,TCP,OUTGOING_BYTES,592,2020-08-16 03:45:09.918881+00:00
R0014,7055,TCP,INCOMING_CONNECTIONS,34,2020-08-16 03:45:09.918881+00:00
R0014,7055,TCP,OUTGOING_CONNECTIONS,29,2020-08-16 03:45:09.918881+00:00
R0014,7055,TCP,INCOMING_BYTES,1488,2020-08-16 03:45:09.918881+00:00
R0014,7055,TCP,OUTGOING_BYTES,941,2020-08-16 03:45:09.918881+00:00
R0011,7059,TCP,INCOMING_CONNECTIONS,31,2020-08-16 03:45:09.918881+00:00
R0011,7059,TCP,OUTGOING_CONNECTIONS,24,2020-08-16 03:45:09.918881+00:00
R0011,7059,TCP,INCOMING_BYTES,1054,2020-08-16 03:45:09.918881+00:00
R0011,7059,TCP,OUTGOING_BYTES,849,2020-08-16 03:45:09.918881+00:00
R0017,7051,TCP,INCOMING_CONNECTIONS,39,2020-08-16 03:45:09.918881+00:00
R0017,7051,TCP,OUTGOING_CONNECTIONS,28,2020-08-16 03:45:09.918881+00:00
R0017,7051,TCP,INCOMING_BYTES,1279,2020-08-16 03:45:09.918881+00:00
R0017,7051,TCP,OUTGOING_BYTES,739,2020-08-16 03:45:09.918881+00:00
R0010,7056,TCP,INCOMING_CONNECTIONS,25,2020-08-16 03:46:09.918881+00:00
R0010,7056,TCP,OUTGOING_CONNECTIONS,14,2020-08-16 03:46:09.918881+00:00
R0010,7056,TCP,INCOMING_BYTES,1366,2020-08-16 03:46:09.918881+00:00
R0010,7056,TCP,OUTGOING_BYTES,736,2020-08-16 03:46:09.918881+00:00
R0016,7056,TCP,INCOMING_CONNECTIONS,28,2020-08-16 03:46:09.918881+00:00
R0016,7056,TCP,OUTGOING_CONNECTIONS,25,2020-08-16 03:46:09.918881+00:00
R0016,7056,TCP,INCOMING_BYTES,1231,2020-08-16 03:46:09.918881+00:00
R0016,7056,TCP,OUTGOING_BYTES,560,2020-08-16 03:46:09.918881+00:00
R0018,7051,TCP,INCOMING_CONNECTIONS,30,2020-08-16 03:46:09.918881+00:00
R0018,7051,TCP,OUTGOING_CONNECTIONS,25,2020-08-16 03:46:09.918881+00:00
R0018,7051,TCP,INCOMING_BYTES,1239,2020-08-16 03:46:09.918881+00:00
R0018,7051,TCP,OUTGOING_BYTES,689,2020-08-16 03:46:09.918881+00:00
R0016,7054,TCP,INCOMING_CONNECTIONS,37,2020-08-16 03:47:09.918881+00:00
R0016,7054,TCP,OUTGOING_CONNECTIONS,22,2020-08-16 03:47:09.918881+00:00
R0016,7054,TCP,INCOMING_BYTES,1167,2020-08-16 03:47:09.918881+00:00
R0016,7054,TCP,OUTGOING_BYTES,564,2020-08-16 03:47:09.918881+00:00
R0010,7051,TCP,INCOMING_CONNECTIONS,26,2020-08-16 03:47:09.918881+00:00
R0010,7051,TCP,OUTGOING_CONNECTIONS,12,2020-08-16 03:47:09.918881+00:00
R0010,7051,TCP,INCOMING_BYTES,1199,2020-08-16 03:47:09.918881+00:00
R0010,7051,TCP,OUTGOING_BYTES,902,2020-08-16 03:47:09.918881+00:00
R0013,7057,TCP,INCOMING_CONNECTIONS,35,2020-08-16 03:47:09.918881+00:00
R0013,7057,TCP,OUTGOING_CONNECTIONS,24,2020-08-16 03:47:09.918881+00:00
R0013,7057,TCP,INCOMING_BYTES,1127,2020-08-16 03:47:09.918881+00:00
R0013,7057,TCP,OUTGOING_BYTES,610,2020-08-16 03:47:09.918881+00:00
R0017,7050,TCP,INCOMING_CONNECTIONS,36,2020-08-16 03:47:09.918881+00:00
R0017,7050,TCP,OUTGOING_CONNECTIONS,10,2020-08-16 03:47:09.918881+00:00
R0017,7050,TCP,INCOMING_BYTES,1420,2020-08-16 03:47:09.918881+00:00
R0017,7050,TCP,OUTGOING_BYTES,621,2020-08-16 03:47:09.918881+00:00
R0018,7051,TCP,INCOMING_CONNECTIONS,23,2020-08-16 03:48:09.918881+00:00
R0018,7051,TCP,OUTGOING_CONNECTIONS,15,2020-08-16 03:48:09.918881+00:00
R0018,7051,TCP,INCOMING_BYTES,1351,2020-08-16 03:48:09.918881+00:00
R0018,7051,TCP,OUTGOING_BYTES,793,2020-08-16 03:48:09.918881+00:00
R0015,7052,TCP,INCOMING_CONNECTIONS,28,2020-08-16 03:48:09.918881+00:00
R0015,7052,TCP,OUTGOING_CONNECTIONS,28,2020-08-16 03:48:09.918881+00:00
R0015,7052,TCP,INCOMING_BYTES,1427,2020-08-16 03:48:09.918881+00:00
R0015,7052,TCP,OUTGOING_BYTES,523,2020-08-16 03:48:09.918881+00:00
R0012,7052,TCP,INCOMING_CONNECTIONS,35,2020-08-16 03:49:09.918881+00:00
R0012,7052,TCP,OUTGOING_CONNECTIONS,13,2020-08-16 03:49:09.918881+00:00
R0012,7052,TCP,INCOMING_BYTES,1444,2020-08-16 03:49:09.918881+00:00
R0012,7052,TCP,OUTGOING_BYTES,990,2020-08-16 03:49:09.918881+00:00
R0019,7056,TCP,INCOMING_CONNECTIONS,39,2020-08-16 03:49:09.918881+00:00
R0019,7056,TCP,OUTGOING_CONNECTIONS,28,2020-08-16 03:49:09.918881+00:00
R0019,7056,TCP,INCOMING_BYTES,1288,2020-08-16 03:49:09.918881+00:00
R0019,7056,TCP,OUTGOING_BYTES,875,2020-08-16 03:49:09.918881+00:00
R0011,7058,TCP,INCOMING_CONNECTIONS,20,2020-08-16 03:50:09.918881+00:00
R0011,7058,TCP,OUTGOING_CONNECTIONS,14,2020-08-16 03:50:09.918881+00:00
R0011,7058,TCP,INCOMING_BYTES,1182,2020-08-16 03:50:09.918881+00:00
R0011,7058,TCP,OUTGOING_BYTES,610,2020-08-16 03:50:09.918881+00:00
R0017,7057,TCP,INCOMING_CONNECTIONS,38,2020-08-16 03:50:09.918881+00:00
R0017,7057,TCP,OUTGOING_CONNECTIONS,21,2020-08-16 03:50:09.918881+00:00
R0017,7057,TCP,INCOMING_BYTES,1360,2020-08-16 03:50:09.918881+00:00
R0017,7057,TCP,OUTGOING_BYTES,738,2020-08-16 03:50:09.918881+00:00
R0014,7055,TCP,INCOMING_CONNECTIONS,29,2020-08-16 03:51:09.918881+00:00
R0014,7055,TCP,OUTGOING_CONNECTIONS,28,2020-08-16 03:51:09.918881+00:00
R0014,7055,TCP,INCOMING_BYTES,1216,2020-08-16 03:51:09.918881+00:00
R0014,7055,TCP,OUTGOING_BYTES,705,2020-08-16 03:51:09.918881+00:00
R0017,7050,TCP,INCOMING_CONNECTIONS,20,2020-08-16 03:51:09.918881+00:00
R0017,7050,TCP,OUTGOING_CONNECTIONS,28,2020-08-16 03:51:09.918881+00:00
R0017,7050,TCP,INCOMING_BYTES,1231,2020-08-16 03:51:09.918881+00:00
R0017,7050,TCP,OUTGOING_BYTES,675,2020-08-16 03:51:09.918881+00:00
R0012,7058,TCP,INCOMING_CONNECTIONS,36,2020-08-16 03:51:09.918881+00:00
R0012,7058,TCP,OUTGOING_CONNECTIONS,21,2020-08-16 03:51:09.918881+00:00
R0012,7058,TCP,INCOMING_BYTES,1243,2020-08-16 03:51:09.918881+00:00
R0012,7058,TCP,OUTGOING_BYTES,823,2020-08-16 03:51:09.918881+00:00
R0012,7059,TCP,INCOMING_CONNECTIONS,36,2020-08-16 03:51:09.918881+00:00
R0012,7059,TCP,OUTGOING_CONNECTIONS,29,2020-08-16 03:51:09.918881+00:00
R0012,7059,TCP,INCOMING_BYTES,1359,2020-08-16 03:51:09.918881+00:00
R0012,7059,TCP,OUTGOING_BYTES,677,2020-08-16 03:51:09.918881+00:00
R0013,7054,TCP,INCOMING_CONNECTIONS,37,2020-08-16 03:52:09.918881+00:00
R0013,7054,TCP,OUTGOING_CONNECTIONS,10,2020-08-16 03:52:09.918881+00:00
R0013,7054,TCP,INCOMING_BYTES,1409,2020-08-16 03:52:09.918881+00:00
